CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,MD,NN,NNP,NNS,PDT,PRP,PRP$,RB,RBR,RBS,RP,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,Author
0.0419047619,0.005714285714,0.08761904762,0.002857142857,0.005714285714,0.1371428571,0.0780952381,0.006666666667,0.002857142857,0.01238095238,0.1980952381,0.01047619048,0.03714285714,0.00380952381,0.04761904762,0.0419047619,0.04571428571,0.002857142857,0,0.006666666667,0.0180952381,0.0419047619,0.07238095238,0.01238095238,0.02761904762,0.02285714286,0.01428571429,0.00380952381,0.004761904762,0.0009523809524,0.005714285714,ms
0.04541062802,0.002898550725,0.08888888889,0.00193236715,0.0009661835749,0.1439613527,0.05990338164,0.00193236715,0.00193236715,0.01352657005,0.1913043478,0.007729468599,0.03768115942,0.00193236715,0.05507246377,0.04057971014,0.04637681159,0.00193236715,0.00193236715,0.0009661835749,0.02801932367,0.04347826087,0.05507246377,0.01835748792,0.04057971014,0.02222222222,0.02222222222,0.007729468599,0.0115942029,0,0.0038647343,ms
0.04269449715,0.01043643264,0.08538899431,0.001897533207,0.006641366224,0.114800759,0.07400379507,0.00284629981,0.00284629981,0.01138519924,0.2305502846,0.0265654649,0.0265654649,0,0.05028462998,0.03795066414,0.05313092979,0.001897533207,0,0.00569259962,0.02277039848,0.04364326376,0.06166982922,0.01423149905,0.02466793169,0.01802656546,0.01897533207,0.003795066414,0.00284629981,0.0009487666034,0.00284629981,ms
0.04970760234,0.006822612086,0.08187134503,0,0.0009746588694,0.1276803119,0.07504873294,0.002923976608,0.003898635478,0.01656920078,0.1861598441,0.01364522417,0.03703703704,0,0.06432748538,0.04678362573,0.05458089669,0.003898635478,0,0.001949317739,0.02339181287,0.05068226121,0.06920077973,0.0126705653,0.01364522417,0.0350877193,0.006822612086,0.005847953216,0.006822612086,0,0.001949317739,ms
0.04093567251,0.002923976608,0.08479532164,0.001949317739,0,0.1286549708,0.06140350877,0.001949317739,0.001949317739,0.01656920078,0.1783625731,0.005847953216,0.022417154,0.001949317739,0.08869395712,0.04873294347,0.05555555556,0.001949317739,0.002923976608,0,0.01851851852,0.04385964912,0.06335282651,0.006822612086,0.03703703704,0.03313840156,0.02046783626,0.009746588694,0.006822612086,0.0009746588694,0.01169590643,ms
0.05325443787,0.001972386588,0.08284023669,0.0009861932939,0,0.1232741617,0.06311637081,0,0.001972386588,0.02958579882,0.2001972387,0.004930966469,0.04043392505,0.0009861932939,0.07199211045,0.05424063116,0.04733727811,0,0,0.0009861932939,0.02268244576,0.05424063116,0.04930966469,0.01183431953,0.02465483235,0.02662721893,0.007889546351,0.01084812623,0.002958579882,0.002958579882,0.007889546351,ms
0.04875621891,0.005970149254,0.1054726368,0.0009950248756,0.0009950248756,0.1323383085,0.05373134328,0.0009950248756,0.0009950248756,0.01293532338,0.1641791045,0.001990049751,0.03582089552,0.0009950248756,0.08457711443,0.0368159204,0.04875621891,0.0009950248756,0.0009950248756,0.001990049751,0.04179104478,0.0447761194,0.09552238806,0.01293532338,0.04179104478,0.006965174129,0.001990049751,0.004975124378,0.001990049751,0,0.006965174129,ms
0.04549854792,0.006776379477,0.1035818006,0.002904162633,0.00968054211,0.1229428848,0.04453049371,0.003872216844,0.000968054211,0.02420135528,0.192642788,0.01161665053,0.03097773475,0.003872216844,0.08131655373,0.03678606002,0.03291384318,0.000968054211,0,0.001936108422,0.02807357212,0.05614714424,0.07454017425,0.01064859632,0.01936108422,0.02129719264,0.01452081317,0.004840271055,0.007744433688,0,0.004840271055,ms
0.0484496124,0.00484496124,0.0988372093,0.001937984496,0.001937984496,0.1230620155,0.04941860465,0.0009689922481,0.0009689922481,0.01744186047,0.1947674419,0.01259689922,0.03391472868,0,0.06879844961,0.04941860465,0.04069767442,0,0,0.001937984496,0.0242248062,0.05135658915,0.06879844961,0.008720930233,0.03585271318,0.01937984496,0.01647286822,0.002906976744,0.01065891473,0,0.01065891473,ms
0.04446640316,0.002964426877,0.1274703557,0,0,0.1561264822,0.05533596838,0.0009881422925,0.001976284585,0.006916996047,0.185770751,0.0009881422925,0.05731225296,0.0009881422925,0.05533596838,0.04150197628,0.03359683794,0,0,0.004940711462,0.02470355731,0.02766798419,0.08003952569,0.01679841897,0.04150197628,0.005928853755,0.006916996047,0.008893280632,0.006916996047,0,0.00395256917,ms
0.03972194638,0.01092353525,0.08540218471,0.0009930486594,0,0.134061569,0.07845084409,0.0009930486594,0,0.01489572989,0.183714002,0.001986097319,0.04568023833,0.002979145978,0.05362462761,0.04766633565,0.0585898709,0.0009930486594,0,0.0009930486594,0.02879841112,0.03574975174,0.07845084409,0.01290963257,0.04170804369,0.01588877855,0.007944389275,0.005958291956,0.002979145978,0.0009930486594,0.006951340616,ms
0.0412979351,0.005899705015,0.07374631268,0,0,0.121927237,0.07767944936,0.002949852507,0.0009832841691,0.01966568338,0.191740413,0.003933136676,0.04424778761,0,0.05801376598,0.05703048181,0.06489675516,0.001966568338,0.002949852507,0.001966568338,0.02359882006,0.04523107178,0.08357915438,0.01081612586,0.03146509341,0.01769911504,0.008849557522,0.001966568338,0.002949852507,0,0.002949852507,ms
0.04317958783,0.002944062807,0.07458292444,0,0,0.1246319921,0.07654563297,0.001962708538,0.001962708538,0.00883218842,0.2011776251,0.006869479882,0.03631010795,0.001962708538,0.0598626104,0.05004906771,0.04906771344,0.003925417076,0.0009813542689,0.005888125613,0.02257114818,0.0314033366,0.1099116781,0.0157016683,0.03827281649,0.005888125613,0.003925417076,0.007850834151,0.004906771344,0,0.00883218842,ms
0.04232283465,0.001968503937,0.09350393701,0.0009842519685,0,0.1181102362,0.1043307087,0.001968503937,0.0009842519685,0.01181102362,0.1929133858,0.005905511811,0.04330708661,0.001968503937,0.04822834646,0.04232283465,0.04822834646,0.003937007874,0.0009842519685,0.003937007874,0.02559055118,0.03051181102,0.1033464567,0.005905511811,0.04133858268,0.007874015748,0.008858267717,0.004921259843,0.0009842519685,0,0.002952755906,ms
0.04743083004,0.002964426877,0.06916996047,0.0009881422925,0,0.121541502,0.09288537549,0.001976284585,0.006916996047,0.02964426877,0.1877470356,0.002964426877,0.04150197628,0.001976284585,0.05830039526,0.05533596838,0.05533596838,0.00395256917,0,0.0009881422925,0.02470355731,0.04743083004,0.07114624506,0.0128458498,0.02371541502,0.02173913043,0.005928853755,0,0.001976284585,0,0.008893280632,ms
0.05069582505,0.004970178926,0.09642147117,0,0,0.1143141153,0.09840954274,0.003976143141,0.0009940357853,0.01988071571,0.1888667992,0.002982107356,0.04373757455,0.001988071571,0.0268389662,0.03677932406,0.05964214712,0.002982107356,0.002982107356,0.002982107356,0.03479125249,0.05069582505,0.02286282306,0.01491053678,0.03280318091,0.03677932406,0.02385685885,0.01192842942,0.005964214712,0,0.005964214712,ms
0.04240631164,0.004930966469,0.08777120316,0.001972386588,0,0.1183431953,0.09368836292,0.002958579882,0,0.01183431953,0.2199211045,0.0009861932939,0.05128205128,0.0009861932939,0.03550295858,0.05719921105,0.0483234714,0.001972386588,0.0009861932939,0.003944773176,0.03353057199,0.03846153846,0.08678500986,0.01084812623,0.02564102564,0.008875739645,0.0009861932939,0.002958579882,0.004930966469,0,0.001972386588,ms
0.03168316832,0.00297029703,0.09306930693,0.0009900990099,0,0.1306930693,0.07425742574,0,0.00198019802,0.01188118812,0.2059405941,0.00297029703,0.04653465347,0.0009900990099,0.04653465347,0.04752475248,0.04257425743,0.00297029703,0.0009900990099,0.00495049505,0.04059405941,0.03861386139,0.08118811881,0.01782178218,0.04851485149,0.006930693069,0.00495049505,0.00495049505,0.00396039604,0,0.00297029703,ms
0.03656126482,0.004940711462,0.09683794466,0.001976284585,0,0.1126482213,0.07411067194,0.004940711462,0,0.01581027668,0.2005928854,0.0009881422925,0.04150197628,0,0.04841897233,0.04545454545,0.04940711462,0.001976284585,0,0.006916996047,0.0256916996,0.04644268775,0.08893280632,0.01679841897,0.03656126482,0.01679841897,0.008893280632,0.004940711462,0.00395256917,0,0.00790513834,ms
0.04269449715,0.00284629981,0.0825426945,0.001897533207,0,0.09203036053,0.1024667932,0,0.001897533207,0.02466793169,0.1963946869,0.01043643264,0.03225806452,0.0009487666034,0.06261859583,0.03605313093,0.04648956357,0.001897533207,0,0.008538899431,0.0275142315,0.06451612903,0.06072106262,0.009487666034,0.02277039848,0.03510436433,0.01612903226,0.004743833017,0.006641366224,0.0009487666034,0.004743833017,ms
0.04253214639,0.004945598417,0.08605341246,0.0009891196835,0,0.1097922849,0.08209693373,0.0009891196835,0,0.01483679525,0.2027695351,0.004945598417,0.04055390702,0.001978239367,0.03857566766,0.05044510386,0.05934718101,0.0009891196835,0.0009891196835,0.004945598417,0.02868447082,0.03956478734,0.1018793274,0.01978239367,0.03066271019,0.01285855589,0.003956478734,0.004945598417,0.004945598417,0,0.003956478734,ms
0.04813359528,0.002946954813,0.08742632613,0.002946954813,0,0.1100196464,0.07956777996,0.001964636542,0.0009823182711,0.02062868369,0.2141453831,0.002946954813,0.02946954813,0.001964636542,0.05893909627,0.04616895874,0.05500982318,0.001964636542,0,0.004911591356,0.02455795678,0.05009823183,0.08251473477,0.01277013752,0.02259332024,0.02455795678,0.002946954813,0.001964636542,0.001964636542,0.0009823182711,0.004911591356,ms
0.04965243297,0.002979145978,0.1032770606,0,0,0.1330685204,0.08142999007,0.002979145978,0.004965243297,0.01092353525,0.2085402185,0.004965243297,0.03872889772,0,0.04965243297,0.03078450844,0.05660377358,0.0009930486594,0,0.001986097319,0.02085402185,0.03972194638,0.05362462761,0.01886792453,0.02284011917,0.02482621648,0.01787487587,0.008937437934,0.001986097319,0.0009930486594,0.007944389275,ms
0.05073170732,0.009756097561,0.1151219512,0.00487804878,0.0009756097561,0.1092682927,0.09073170732,0.002926829268,0.003902439024,0.008780487805,0.2117073171,0.01463414634,0.03902439024,0.0009756097561,0.04585365854,0.03414634146,0.03414634146,0.0009756097561,0.0009756097561,0.002926829268,0.02243902439,0.0312195122,0.07707317073,0.01365853659,0.03609756098,0.006829268293,0.01170731707,0.006829268293,0.005853658537,0.0009756097561,0.00487804878,ms
0.05320197044,0.002955665025,0.09655172414,0,0.0039408867,0.1300492611,0.09753694581,0.00197044335,0.00197044335,0.009852216749,0.1950738916,0.0039408867,0.04827586207,0.0009852216749,0.04433497537,0.06206896552,0.04433497537,0.00197044335,0.0009852216749,0.004926108374,0.02660098522,0.02857142857,0.07487684729,0.009852216749,0.03349753695,0.0039408867,0.00197044335,0.005911330049,0.007881773399,0.0009852216749,0.0009852216749,ms
0.03913894325,0.003913894325,0.09784735812,0,0.005870841487,0.1409001957,0.07632093933,0,0.001956947162,0.01467710372,0.2123287671,0.005870841487,0.03424657534,0.0009784735812,0.05283757339,0.04892367906,0.04305283757,0.0009784735812,0.0009784735812,0.002935420744,0.03522504892,0.04011741683,0.08219178082,0.01467710372,0.02544031311,0.002935420744,0.002935420744,0.005870841487,0.003913894325,0.0009784735812,0.001956947162,ms
0.0284592738,0.001962708538,0.1050049068,0.0009813542689,0.007850834151,0.1295387635,0.06575073602,0.002944062807,0.002944062807,0.01766437684,0.182531894,0.003925417076,0.04219823356,0.0009813542689,0.06280667321,0.04906771344,0.03042198234,0.002944062807,0.001962708538,0.0009813542689,0.03729146222,0.04906771344,0.08930323847,0.0157016683,0.03729146222,0.00883218842,0.003925417076,0.007850834151,0.007850834151,0,0.001962708538,ms
0.04069767442,0.006782945736,0.1046511628,0.001937984496,0.001937984496,0.1337209302,0.06104651163,0.003875968992,0.001937984496,0.007751937984,0.1986434109,0.006782945736,0.03972868217,0,0.06976744186,0.04166666667,0.04748062016,0.002906976744,0,0.001937984496,0.02034883721,0.03294573643,0.07558139535,0.007751937984,0.03391472868,0.03003875969,0.002906976744,0.008720930233,0.006782945736,0.002906976744,0.00484496124,ms
0.03605313093,0.00284629981,0.08538899431,0,0.007590132827,0.1138519924,0.06925996205,0.0009487666034,0.00284629981,0.01518026565,0.1821631879,0.01328273245,0.03510436433,0.0009487666034,0.08918406072,0.05123339658,0.05313092979,0,0,0.0009487666034,0.02371916509,0.03889943074,0.09203036053,0.01707779886,0.0284629981,0.01612903226,0.01138519924,0.00284629981,0.00569259962,0.0009487666034,0.00284629981,ms
0.04662698413,0.00496031746,0.08035714286,0.001984126984,0.007936507937,0.1388888889,0.06349206349,0.001984126984,0.001984126984,0.01091269841,0.1597222222,0.001984126984,0.03670634921,0.0009920634921,0.08134920635,0.06746031746,0.05257936508,0,0.001984126984,0.001984126984,0.03075396825,0.03273809524,0.1021825397,0.006944444444,0.04365079365,0.00496031746,0.002976190476,0.006944444444,0.003968253968,0,0.0009920634921,ms
0.04055390702,0.004945598417,0.1325420376,0,0,0.1533135509,0.06033630069,0.001978239367,0.001978239367,0.003956478734,0.2096933729,0.004945598417,0.02769535114,0.00296735905,0.0296735905,0.03264094955,0.04352126607,0.00296735905,0.0009891196835,0.004945598417,0.03165182987,0.02670623145,0.07121661721,0.02176063304,0.04549950544,0.006923837784,0.008902077151,0.01978239367,0.00296735905,0,0.004945598417,ms
0.04637681159,0.006763285024,0.1140096618,0.00193236715,0.0009661835749,0.1265700483,0.04734299517,0.004830917874,0.002898550725,0.008695652174,0.1748792271,0.009661835749,0.0347826087,0.0009661835749,0.06763285024,0.02801932367,0.06086956522,0.004830917874,0.0009661835749,0.007729468599,0.02415458937,0.04154589372,0.08888888889,0.01062801932,0.03188405797,0.01642512077,0.0154589372,0.0115942029,0.005797101449,0,0.002898550725,ms
0.05344995141,0.002915451895,0.09329446064,0.002915451895,0,0.1253644315,0.09620991254,0.001943634597,0.001943634597,0.01360544218,0.1846452867,0.00583090379,0.03692905734,0,0.04956268222,0.05442176871,0.05442176871,0.001943634597,0.0009718172983,0.003887269193,0.03206997085,0.04373177843,0.07191448008,0.01360544218,0.02721088435,0.00583090379,0.007774538387,0.004859086492,0.00583090379,0,0.002915451895,ms
0.04771178189,0.002921129503,0.08373904576,0,0,0.1256085686,0.07692307692,0.002921129503,0.001947419669,0.01071080818,0.1898734177,0.005842259007,0.03700097371,0,0.04868549172,0.06231742941,0.04089581305,0.002921129503,0.0009737098345,0.003894839338,0.04284323272,0.04576436222,0.09152872444,0.01071080818,0.03894839338,0.004868549172,0.004868549172,0.004868549172,0.003894839338,0.0009737098345,0.005842259007,ms
0.05362462761,0.002979145978,0.137040715,0.0009930486594,0,0.1151936445,0.07050645482,0.0009930486594,0,0.005958291956,0.1886792453,0.0009930486594,0.02780536246,0,0.05759682224,0.03475670308,0.0635551142,0.001986097319,0,0.005958291956,0.02780536246,0.03376365442,0.09632571996,0.02482621648,0.02780536246,0.0009930486594,0.003972194638,0.008937437934,0.001986097319,0,0.004965243297,ms
0.04897159647,0.002938295788,0.09500489716,0,0,0.1351616063,0.06072477963,0.0009794319295,0.002938295788,0.01273261508,0.2047012733,0.006856023506,0.03721841332,0.001958863859,0.05582761998,0.0499510284,0.0499510284,0.0009794319295,0,0.001958863859,0.02742409403,0.03036238981,0.08325171401,0.01371204701,0.04799216454,0.004897159647,0.004897159647,0.008814887365,0.003917727718,0.001958863859,0.003917727718,ms
0.05533596838,0.005928853755,0.09683794466,0.0009881422925,0,0.1264822134,0.08102766798,0.0009881422925,0.0009881422925,0.002964426877,0.1788537549,0.00395256917,0.06818181818,0.004940711462,0.04150197628,0.05928853755,0.03656126482,0.0009881422925,0,0.0009881422925,0.03557312253,0.02766798419,0.08399209486,0.01482213439,0.04446640316,0.004940711462,0.004940711462,0.005928853755,0.004940711462,0,0.005928853755,ms
0.05268389662,0.003976143141,0.08946322068,0.001988071571,0,0.1312127237,0.07952286282,0.003976143141,0.002982107356,0.01789264414,0.175944334,0,0.04870775348,0.0009940357853,0.06660039761,0.05467196819,0.03677932406,0.0009940357853,0,0.003976143141,0.0337972167,0.05069582505,0.08051689861,0.01192842942,0.03180914513,0.001988071571,0.001988071571,0.004970178926,0.003976143141,0,0.005964214712,ms
0.05216535433,0.004921259843,0.1003937008,0,0,0.1446850394,0.0688976378,0.0009842519685,0,0.003937007874,0.2096456693,0.001968503937,0.03641732283,0.003937007874,0.05511811024,0.04527559055,0.04232283465,0,0,0.004921259843,0.02755905512,0.02854330709,0.0875984252,0.01968503937,0.04232283465,0.002952755906,0.003937007874,0.004921259843,0.002952755906,0.001968503937,0.001968503937,ms
0.05135658915,0.002906976744,0.07073643411,0.0009689922481,0.0009689922481,0.1182170543,0.06492248062,0.001937984496,0.002906976744,0.0261627907,0.1676356589,0.008720930233,0.03972868217,0.001937984496,0.08139534884,0.0523255814,0.06007751938,0,0.0009689922481,0.0009689922481,0.03585271318,0.05426356589,0.06589147287,0.01356589147,0.03003875969,0.02034883721,0.01065891473,0.007751937984,0.0009689922481,0.0009689922481,0.00484496124,ms
0.05212355212,0.003861003861,0.08011583012,0,0,0.1167953668,0.09073359073,0.0009652509653,0.0009652509653,0.005791505792,0.2017374517,0.009652509653,0.04247104247,0,0.05694980695,0.07239382239,0.0444015444,0.001930501931,0.0009652509653,0.0009652509653,0.04247104247,0.03571428571,0.06467181467,0.01640926641,0.02316602317,0.008687258687,0.01158301158,0.002895752896,0.005791505792,0.002895752896,0.002895752896,ms
0.05475504323,0.009606147935,0.1018251681,0.0009606147935,0,0.1239193084,0.06820365034,0.001921229587,0.00288184438,0.008645533141,0.2055715658,0.007684918348,0.03458213256,0.0009606147935,0.05091258405,0.05763688761,0.05187319885,0.003842459174,0,0.001921229587,0.03170028818,0.03362151777,0.06724303554,0.01633045149,0.02209414025,0.01056676273,0.0144092219,0.00288184438,0.008645533141,0.001921229587,0.00288184438,ms
0.05621301775,0.003944773176,0.08974358974,0.0009861932939,0,0.1282051282,0.06903353057,0.001972386588,0.003944773176,0.008875739645,0.1834319527,0.002958579882,0.05029585799,0,0.07889546351,0.05424063116,0.03353057199,0.0009861932939,0.0009861932939,0.001972386588,0.03057199211,0.0325443787,0.08777120316,0.01972386588,0.02662721893,0.002958579882,0.009861932939,0.01282051282,0.0009861932939,0,0.005917159763,ms
0.0523715415,0.005928853755,0.07213438735,0.0009881422925,0,0.1254940711,0.07411067194,0,0.0009881422925,0.00790513834,0.1383399209,0.00395256917,0.03754940711,0.001976284585,0.08300395257,0.05632411067,0.06422924901,0.004940711462,0.001976284585,0.002964426877,0.04249011858,0.04743083004,0.08498023715,0.02075098814,0.03458498024,0.00790513834,0.004940711462,0.01086956522,0.001976284585,0.0009881422925,0.00790513834,ms
0.05088062622,0.005870841487,0.08708414873,0,0,0.1291585127,0.06555772994,0.002935420744,0.001956947162,0.0156555773,0.1702544031,0.00782778865,0.03326810176,0.001956947162,0.06947162427,0.0626223092,0.04990215264,0.002935420744,0.0009784735812,0.001956947162,0.02739726027,0.04011741683,0.09001956947,0.01272015656,0.0518590998,0.001956947162,0.002935420744,0.006849315068,0.001956947162,0,0.003913894325,ms
0.04733727811,0.001972386588,0.09960552268,0.001972386588,0,0.1390532544,0.07889546351,0.002958579882,0.0009861932939,0.005917159763,0.1666666667,0.003944773176,0.03353057199,0,0.07297830375,0.05522682446,0.04635108481,0.002958579882,0,0.001972386588,0.03648915187,0.04043392505,0.08777120316,0.02268244576,0.03648915187,0.001972386588,0.001972386588,0.002958579882,0.001972386588,0,0.004930966469,ms
0.05242334322,0.00296735905,0.1038575668,0.00296735905,0,0.1206726014,0.07616221563,0.001978239367,0.001978239367,0.006923837784,0.1839762611,0.001978239367,0.03165182987,0.0009891196835,0.07616221563,0.05044510386,0.05637982196,0.00296735905,0,0.0009891196835,0.02769535114,0.03461918892,0.1028684471,0.01978239367,0.02274975272,0.00296735905,0.004945598417,0.003956478734,0.001978239367,0,0.00296735905,ms
0.04965920156,0,0.09444985394,0,0,0.1032132425,0.0847127556,0.0009737098345,0.001947419669,0.01168451801,0.1791626095,0.009737098345,0.04771178189,0.001947419669,0.0564751704,0.06329113924,0.04479065239,0.002921129503,0.0009737098345,0,0.02726387537,0.03505355404,0.07497565725,0.01168451801,0.03700097371,0.02239532619,0.01655306719,0.003894839338,0.006815968841,0,0.01071080818,ms
0.0483234714,0.002958579882,0.05917159763,0.004930966469,0,0.1380670611,0.06311637081,0.001972386588,0.001972386588,0.003944773176,0.1814595661,0.004930966469,0.04437869822,0.0009861932939,0.07100591716,0.06213017751,0.05424063116,0.0009861932939,0.0009861932939,0.004930966469,0.02859960552,0.03550295858,0.1035502959,0.009861932939,0.04339250493,0.009861932939,0.006903353057,0.004930966469,0.002958579882,0,0.003944773176,ms
0.04039408867,0.002955665025,0.07487684729,0.002955665025,0,0.1320197044,0.07389162562,0.0009852216749,0.00197044335,0.02068965517,0.1724137931,0.00197044335,0.03645320197,0,0.06600985222,0.05911330049,0.05615763547,0,0.00197044335,0.0009852216749,0.03448275862,0.04630541872,0.09261083744,0.0118226601,0.03743842365,0.007881773399,0.007881773399,0.005911330049,0.005911330049,0.0009852216749,0.002955665025,ms
0.02909796314,0.008729388943,0.07468477207,0.0009699321048,0,0.1037827352,0.07565470417,0.00193986421,0,0.01163918526,0.2124151309,0.004849660524,0.03297769156,0.00193986421,0.0620756547,0.06304558681,0.04267701261,0.00193986421,0,0.003879728419,0.03297769156,0.05043646945,0.09117361785,0.01066925315,0.03588748788,0.02521823472,0.006789524733,0.003879728419,0.002909796314,0.0009699321048,0.006789524733,ms
0.05083088954,0.008797653959,0.1251221896,0,0,0.1241446725,0.09188660802,0,0.0009775171065,0.01270772239,0.1886608016,0.01075268817,0.04985337243,0.00293255132,0.04594330401,0.02737047898,0.04007820137,0,0.0009775171065,0.001955034213,0.02150537634,0.0303030303,0.07135874878,0.02248289345,0.02639296188,0.01368523949,0.01270772239,0.007820136852,0.005865102639,0,0.003910068426,ms
0.03145853194,0.003813155386,0.105815062,0.001906577693,0,0.1258341277,0.08293612965,0.00285986654,0.004766444233,0.0142993327,0.1887511916,0.02001906578,0.03908484271,0.0009532888465,0.05815061964,0.03527168732,0.05243088656,0.001906577693,0.0009532888465,0.001906577693,0.01715919924,0.04385128694,0.05338417541,0.0266920877,0.01906577693,0.03622497617,0.01048617731,0.005719733079,0.007626310772,0.0009532888465,0.005719733079,ms
0.04352126607,0.007912957468,0.1295746785,0.001978239367,0,0.1434223541,0.08110781405,0.0009891196835,0.00296735905,0.003956478734,0.1899109792,0.00296735905,0.05143422354,0.004945598417,0.04451038576,0.03560830861,0.03264094955,0.0009891196835,0.00296735905,0.00296735905,0.02868447082,0.0237388724,0.06528189911,0.03165182987,0.03363006924,0.003956478734,0.009891196835,0.009891196835,0.003956478734,0.001978239367,0.00296735905,ms
0.05130687318,0.007744433688,0.1074540174,0.001936108422,0,0.1258470474,0.1016456922,0.003872216844,0,0.004840271055,0.2168441433,0.008712487899,0.04065827686,0.001936108422,0.03775411423,0.03775411423,0.04646660213,0.000968054211,0.000968054211,0.002904162633,0.01258470474,0.01645692159,0.06292352372,0.02904162633,0.03194578896,0.01645692159,0.01548886738,0.007744433688,0.003872216844,0.000968054211,0.002904162633,ms
